Time (s),Voltage (V),Current (mA),Charge (mA.h),Temperature (degC)
34307.99562954227,3.6917379,-500.04495,2366.573983724282,26.012569
34308.99562958977,3.6916986,-499.88736,2366.712867192452,26.052111
34309.99562963727,3.6916986,-499.90707,2366.851749281889,25.901848
34310.99562968477,3.6915803,-500.08429,2366.990632235991,25.941391
34311.99562973226,3.691659,-499.96613,2367.129514325275,26.115381
34312.99562977976,3.6916196,-499.96613,2367.268396677299,26.044205
34313.99562982726,3.6915016,-499.90707,2367.407277103579,26.147017
34314.99562987476,3.6916196,-499.98584,2367.546158416123,25.949299
34315.99562992225,3.691541,-500.00555,2367.68504118405,26.036295
34316.99562996975,3.691541,-500.00555,2367.823923525325,25.933483
34317.99563001725,3.6914623,-500.08429,2367.96280585563,26.06002
34318.99563006475,3.6914623,-500.00555,2368.101687638569,26.194468
34319.99563011224,3.6914623,-500.02524,2368.240569935983,26.07584
34320.99563015974,3.6914227,-499.90707,2368.379453251057,26.083746
34321.99563020724,3.691344,-500.04495,2368.518336675638,26.028385
34322.99563025474,3.691344,-499.94644,2368.657217342667,25.973026
34323.99563030223,3.6913834,-499.96613,2368.796099202171,25.957209
34324.99563034973,3.6913047,-500.02524,2368.934979880153,25.941391
34325.99563039723,3.691226,-499.98584,2369.073860842643,26.020479
34326.99563044473,3.691226,-499.92676,2369.212742548915,26.07584
34327.99563049222,3.6912653,-499.92676,2369.351624966619,26.028385
34328.99563053972,3.691226,-499.98584,2369.490507920704,26.06793
34329.99563058722,3.6911471,-499.94644,2369.629392121872,25.878122
34330.99563063472,3.6911471,-500.00555,2369.768275874466,25.870214
34331.99563068221,3.6910684,-499.94644,2369.907158204789,26.147017
34332.99563072971,3.6911077,-500.02524,2370.046041301085,26.107471
34333.99563077721,3.6910684,-499.96613,2370.184924418693,25.949299
34334.99563082471,3.6911077,-499.96613,2370.323807613358,26.091656
34335.9956308722,3.6909502,-499.94644,2370.462689669954,25.965118
34336.9956309197,3.6908321,-500.06464,2370.6015718798,25.917665
34337.9956309672,3.6909895,-500.06464,2370.740454330548,26.06793
34338.9956310147,3.6909502,-500.02524,2370.879337164003,25.965118
34339.99563106219,3.6909108,-500.04495,2371.01821983363,25.973026
34340.99563110969,3.6909108,-499.98584,2371.157103345661,26.012569
34341.99563115719,3.6908715,-500.08429,2371.295986846705,25.973026
34342.99563120469,3.6907532,-499.96613,2371.434869428119,26.162832
34343.99563125218,3.6907928,-499.92676,2371.57375281986,26.115381
34344.99563129968,3.6907928,-499.90707,2371.712635500439,25.988844
34345.99563134718,3.6907532,-499.96613,2371.851518060168,26.099566
34346.99563139468,3.6906745,-499.92676,2371.990400423162,25.933483
34347.99563144217,3.6906352,-500.04495,2372.129281385466,25.965118
34348.99563148967,3.6906745,-499.98584,2372.26816454707,25.973026
34349.99563153717,3.6905565,-499.94644,2372.407047041729,25.941391
34350.99563158466,3.6905959,-499.92676,2372.545929568924,25.973026
34351.99563163216,3.6905959,-499.92676,2372.68481239163,26.234009
34352.99563167966,3.6905169,-499.94644,2372.823695783269,26.020479
34353.99563172716,3.6905169,-500.00555,2372.96257908734,25.917665
34354.99563177465,3.6905169,-500.02524,2373.101461778549,25.965118
34355.99563182215,3.6905169,-499.90707,2373.240346351982,25.988844
34356.99563186965,3.6904383,-499.96613,2373.379229831003,26.107471
34357.99563191715,3.6903989,-499.96613,2373.518112927062,25.862305
34358.99563196464,3.6903596,-500.00555,2373.656995596401,26.170742
34359.99563201214,3.6902807,-499.98584,2373.795878047081,25.925573
34360.99563205964,3.6902807,-500.02524,2373.934762653523,25.862305
34361.99563210714,3.69032,-499.88736,2374.073646044772,26.020479
34362.99563215463,3.6902807,-499.90707,2374.212528987853,25.925573
34363.99563220213,3.6903596,-500.04495,2374.351412095084,26.099566
34364.99563224963,3.6902413,-500.02524,2374.490296471695,25.933483
34365.99563229713,3.690202,-499.92676,2374.629180749429,25.846487
34366.99563234462,3.6900444,-499.92676,2374.768062981061,26.06793
34367.99563239212,3.6901233,-500.02524,2374.906946460505,26.131197
34368.99563243962,3.6901627,-499.96613,2375.045828298139,25.973026
34369.99563248712,3.6900444,-499.94644,2375.184711416255,26.020479
34370.99563253461,3.6900837,-499.98584,2375.323593429127,25.973026
34371.99563258211,3.689887,-499.92676,2375.462474095919,25.957209
34372.99563262961,3.6900051,-499.98584,2375.601356436973,25.870214
34373.99563267711,3.6898475,-499.96613,2375.740238559352,26.06002
34374.9956327246,3.6899657,-499.92676,2375.879121808966,26.170742
34375.9956327721,3.689887,-500.02524,2376.018004544104,26.083746
34376.9956328196,3.6898475,-500.02524,2376.156887891814,25.917665
34377.9956328671,3.6898081,-500.00555,2376.295770385965,26.123291
34378.99563291459,3.6897295,-499.90707,2376.434651950161,26.06793
34379.99563296209,3.6898081,-499.94644,2376.573534739772,25.799036
34380.99563300959,3.6896901,-499.94644,2376.712417376508,26.052111
34381.99563305709,3.6897688,-499.96613,2376.851300144571,25.909758
34382.99563310458,3.6896505,-499.98584,2376.990185122751,26.07584
34383.99563315208,3.6896505,-499.96613,2377.129069039614,26.234009
34384.99563319958,3.6896505,-500.04495,2377.267953350341,25.988844
34385.99563324708,3.6895325,-499.92676,2377.406834662512,26.044205
34386.99563329457,3.6895325,-499.96613,2377.545719060926,26.083746
34387.99563334207,3.6895325,-499.94644,2377.684601686421,25.88603
34388.99563338957,3.6896112,-499.96613,2377.823484454162,25.941391
34389.99563343707,3.6894143,-500.02524,2377.962366565707,26.186558
34390.99563348456,3.6894143,-499.92676,2378.101248304887,26.020479
34391.99563353206,3.6894538,-499.88736,2378.240129136084,26.06793
34392.99563357956,3.6894932,-499.94644,2378.37901329363,25.988844
34393.99563362706,3.6894538,-499.94644,2378.517895908511,25.854397
34394.99563367455,3.6893356,-499.92676,2378.656779398637,25.941391
34395.99563372205,3.6892962,-500.04495,2378.795662013366,26.020479
34396.99563376955,3.6893356,-499.94644,2378.934542428524,25.870214
34397.99563381705,3.6892962,-499.94644,2379.073424496107,25.909758
34398.99563386454,3.6892962,-499.92676,2379.212305020857,25.965118
34399.99563391204,3.6892569,-500.02524,2379.35118739465,25.862305
34400.99563395954,3.6892176,-499.94644,2379.490068783946,25.846487
34401.99563400703,3.689178,-499.94644,2379.628950392087,25.957209
34402.99563405453,3.6892176,-499.96613,2379.767832546984,25.973026
34403.99563410203,3.6890993,-500.00555,2379.906715457191,25.988844
34404.99563414953,3.68906,-499.96613,2380.045597743212,26.020479
34405.99563419702,3.6890993,-499.92676,2380.184481178541,25.965118
34406.99563424452,3.6889024,-499.92676,2380.323363016191,26.194468
34407.99563429202,3.68906,-499.94644,2380.462246145396,25.996752
34408.99563433952,3.6889024,-500.02524,2380.60112803752,26.044205
34409.99563438701,3.6889024,-499.92676,2380.740011932105,25.933483
34410.99563443451,3.6889417,-499.98584,2380.878896221266,26.012569
34411.99563448201,3.688863,-500.02524,2381.017778398322,26.091656
34412.99563452951,3.6889024,-499.98584,2381.156659984235,25.941391
34413.995634577,3.6887844,-499.90707,2381.295541832872,26.020479
34414.9956346245,3.6887448,-499.92676,2381.434423790862,25.799036
34415.995634672,3.6887844,-499.92676,2381.573306985561,25.88603
34416.9956347195,3.6886661,-499.90707,2381.712189994289,25.854397
34417.99563476699,3.6887844,-499.96613,2381.851074381886,25.88603
34418.99563481449,3.6887054,-500.02524,2381.989958167168,25.751583
34419.99563486199,3.6886268,-499.96613,2382.128841373006,25.941391
34420.99563490949,3.6885481,-499.98584,2382.267724075235,26.210283
34421.99563495698,3.6885874,-499.86768,2382.406605125023,25.933483
34422.99563500448,3.6885481,-500.00555,2382.545487564751,25.878122
34423.99563505198,3.6885874,-500.00555,2382.684369063249,26.07584
34424.99563509948,3.6885085,-500.02524,2382.823250594265,25.996752
34425.99563514697,3.6885481,-499.96613,2382.962134500176,25.949299
34426.99563519447,3.6884298,-499.96613,2383.101016578576,26.162832
34427.99563524197,3.6885085,-499.96613,2383.23989993712,26.170742
34428.99563528947,3.6884298,-499.96613,2383.378783066104,25.878122
34429.99563533696,3.6883118,-499.94644,2383.517666545566,26.036295
34430.99563538446,3.6884692,-499.94644,2383.656549597917,26.020479
34431.99563543196,3.6883512,-500.02524,2383.795432628584,25.719948
34432.99563547946,3.6883512,-499.90707,2383.934315035335,26.044205
34433.99563552695,3.6882722,-499.98584,2384.07319705882,25.909758
34434.99563557445,3.6883118,-499.92676,2384.212078261671,25.965118
34435.99563562195,3.6881542,-499.94644,2384.350960591654,26.052111
34436.99563566945,3.6881149,-500.08429,2384.489844004943,25.988844
34437.99563571694,3.6881936,-500.06464,2384.628726893144,25.988844
34438.99563576444,3.6881542,-499.94644,2384.767608490281,25.870214
34439.99563581194,3.6882329,-499.96613,2384.906491816409,25.806944
34440.99563585944,3.688036,-499.96613,2385.045374463758,25.973026
34441.99563590693,3.6880753,-499.82828,2385.184256268601,26.012569
34442.99563595443,3.6881149,-499.90707,2385.323137832644,25.957209
34443.99563600193,3.6879966,-500.00555,2385.462020644127,26.012569
34444.99563604943,3.6879573,-500.00555,2385.600903313635,26.044205
34445.99563609692,3.6879573,-499.90707,2385.739786048858,25.917665
34446.99563614442,3.6879573,-500.02524,2385.878670370621,26.028385
34447.99563619192,3.6879179,-499.90707,2386.01755502072,26.00466
34448.99563623942,3.687839,-500.04495,2386.156439266241,26.00466
34449.99563628691,3.687721,-499.94644,2386.295324211344,25.814854
34450.99563633441,3.6877997,-500.02524,2386.434207548153,26.107471
34451.99563638191,3.6877604,-500.04495,2386.573090731594,25.933483
34452.9956364294,3.6877604,-499.90707,2386.711974900041,26.091656
34453.9956364769,3.687721,-499.98584,2386.850858258721,25.814854
34454.9956365244,3.6876423,-500.00555,2386.989742788513,25.925573
34455.9956365719,3.6876423,-499.92676,2387.128625523616,25.996752
34456.99563661939,3.6876423,-499.98584,2387.267508805816,26.012569
34457.99563666689,3.6876028,-499.82828,2387.406392919467,25.89394
34458.99563671439,3.6875634,-499.98584,2387.545276694271,26.036295
34459.99563676189,3.6876423,-500.06464,2387.684161727162,25.941391
34460.99563680938,3.6875634,-500.12369,2387.823045392476,25.917665
34461.99563685688,3.6875634,-499.98584,2387.961929396772,25.799036
34462.99563690438,3.6875634,-500.10403,2388.100811070271,25.957209
34463.99563695188,3.6874058,-499.98584,2388.239694374392,25.862305
34464.99563699937,3.6874847,-499.96613,2388.378575161695,25.878122
34465.99563704687,3.6873665,-499.98584,2388.517456857252,26.020479
34466.99563709437,3.6874058,-499.94644,2388.656339909434,25.909758
34467.99563714187,3.6872878,-499.90707,2388.795223115254,25.996752
34468.99563718936,3.6873271,-500.06464,2388.934106550822,25.846487
34469.99563723686,3.6873271,-499.94644,2389.072990270965,25.838579
34470.99563728436,3.6872878,-499.90707,2389.211874723886,26.107471
34471.99563733186,3.6872485,-500.06464,2389.35075815903,25.917665
34472.99563737935,3.6872485,-500.06464,2389.489640554846,26.06793
34473.99563742685,3.6871696,-499.96613,2389.62852361815,25.988844
34474.99563747435,3.6872091,-499.92676,2389.767404514706,26.226103
34475.99563752185,3.6870909,-500.04495,2389.906285848917,26.162832
34476.99563756934,3.6871696,-499.90707,2390.04516766473,25.838579
34477.99563761684,3.6870909,-499.98584,2390.184049119384,25.799036
34478.99563766434,3.6871302,-499.98584,2390.322933189581,25.917665
34479.99563771184,3.6870909,-499.92676,2390.461816099704,25.830669
34480.99563775933,3.6870122,-499.98584,2390.600699469438,25.965118
34481.99563780683,3.6869729,-499.96613,2390.739584338212,26.028385
34482.99563785433,3.6869333,-500.08429,2390.878467806094,25.925573
34483.99563790183,3.6868939,-500.06464,2391.017351657158,26.036295
34484.99563794932,3.6868939,-500.00555,2391.156234578199,25.901848
34485.99563799682,3.6868153,-500.02524,2391.295117072621,26.06002
34486.99563804432,3.6868153,-499.90707,2391.434000125057,25.973026
34487.99563809182,3.6867759,-500.00555,2391.572882378729,26.012569
34488.99563813931,3.6867363,-499.98584,2391.7117651138,26.020479
34489.99563818681,3.6867363,-499.90707,2391.850646765631,25.933483
34490.99563823431,3.6867363,-499.88736,2391.989529205257,25.996752
34491.99563828181,3.6866577,-500.06464,2392.128411688404,26.012569
34492.9956383293,3.686697,-500.00555,2392.267295091097,26.028385
34493.9956383768,3.686697,-500.00555,2392.406177311794,25.870214
34494.9956384243,3.6866183,-499.94644,2392.545060528465,26.123291
34495.9956384718,3.6865396,-500.00555,2392.683942694552,25.878122
34496.99563851929,3.686579,-499.96613,2392.822826414339,25.957209
34497.99563856679,3.6865001,-500.04495,2392.96170864614,26.162832
34498.99563861429,3.6865001,-499.98584,2393.100590998351,25.973026
34499.99563866179,3.6865001,-499.90707,2393.239473810206,25.901848
34500.99563870928,3.6864607,-499.96613,2393.378355965527,25.783218
34501.99563875678,3.6863427,-500.06464,2393.517237179788,26.099566
34502.99563880428,3.6863427,-500.02524,2393.656120013158,26.044205
34503.99563885177,3.6864214,-499.94644,2393.795003973679,26.00466
34504.99563889927,3.6864214,-500.02524,2393.933888591039,25.957209
34505.99563894677,3.6863034,-500.04495,2394.07277196079,26.00466
34506.99563899427,3.6863034,-499.98584,2394.211653437722,26.052111
34507.99563904176,3.6861851,-499.94644,2394.350534804893,26.052111
34508.99563908926,3.6861851,-499.84796,2394.489417102104,26.012569
34509.99563913676,3.6861851,-499.94644,2394.628299673006,25.973026
34510.99563918426,3.6861851,-499.96613,2394.767180547911,26.044205
34511.99563923175,3.6861458,-500.00555,2394.906062867213,26.028385
34512.99563927925,3.6861064,-499.90707,2395.044945328507,25.901848
34513.99563932675,3.6860669,-499.96613,2395.183827439662,25.88603
34514.99563937425,3.6860275,-499.88736,2395.322710787457,25.901848
34515.99563942174,3.6859882,-499.92676,2395.46159328171,25.901848
34516.99563946924,3.6859882,-500.06464,2395.600475808887,25.814854
34517.99563951674,3.6859882,-499.86768,2395.739356617654,25.909758
34518.99563956424,3.6859488,-499.96613,2395.878238072206,26.123291
34519.99563961173,3.6858702,-499.94644,2396.01712007421,26.012569
34520.99563965923,3.6858306,-499.92676,2396.156002896866,26.083746
34521.99563970673,3.6858306,-499.96613,2396.294883728029,26.044205
34522.99563975423,3.6858306,-499.90707,2396.433765018668,25.799036
34523.99563980172,3.6858702,-499.92676,2396.572647162799,25.973026
34524.99563984922,3.6857519,-499.98584,2396.711528146991,25.806944
34525.99563989672,3.6857913,-500.10403,2396.85041034585,25.814854
34526.99563994422,3.6857126,-500.04495,2396.989291877494,25.949299
34527.99563999171,3.6857913,-499.88736,2397.128174448294,26.186558
34528.99564003921,3.6857519,-500.04495,2397.267056078204,26.028385
34529.99564008671,3.6857913,-499.96613,2397.405937970193,26.012569
34530.99564013421,3.6856339,-499.98584,2397.544819972196,26.044205
34531.9956401817,3.6855943,-500.04495,2397.683702455666,25.901848
34532.9956402292,3.685555,-499.94644,2397.822584107329,25.901848
34533.9956402767,3.6855943,-500.02524,2397.96146589042,25.941391
34534.9956403242,3.685437,-499.94644,2398.100347750009,26.107471
34535.99564037169,3.685555,-499.98584,2398.239230112697,25.88603
34536.99564041919,3.685555,-499.94644,2398.378112497934,26.012569
34537.99564046669,3.6854763,-500.06464,2398.516995944013,25.996752
34538.99564051419,3.6853976,-500.02524,2398.655878569643,26.052111
34539.99564056168,3.685358,-500.02524,2398.794760046372,25.957209
34540.99564060918,3.6853976,-499.92676,2398.933642945644,26.036295
34541.99564065668,3.685358,-500.00555,2399.07252468501,25.973026
34542.99564070418,3.685437,-499.96613,2399.21140650067,25.838579
34543.99564075167,3.6853976,-500.02524,2399.350288262043,25.957209
34544.99564079917,3.6851611,-499.96613,2399.489169224229,26.036295
34545.99564084667,3.6852007,-499.96613,2399.628051346353,25.957209
34546.99564089417,3.6851218,-499.96613,2399.766933260737,26.210283
34547.99564094166,3.6851611,-500.06464,2399.905815897236,25.917665
34548.99564098916,3.6851611,-499.98584,2400.044697636161,26.00466
34549.99564103666,3.6850824,-499.96613,2400.183579101667,26.052111
34550.99564108416,3.6850431,-499.96613,2400.322462033304,25.941391
34551.99564113165,3.6851218,-500.02524,2400.461344647406,26.083746
34552.99564117915,3.6850824,-500.04495,2400.600227885965,26.123291
34553.99564122665,3.6850038,-499.98584,2400.739110796308,25.965118
34554.99564127414,3.6850038,-499.98584,2400.87799313765,25.925573
34555.99564132164,3.6849644,-499.96613,2401.016876386789,25.949299
34556.99564136914,3.6848462,-499.90707,2401.155760227189,26.281464
34557.99564141664,3.6848068,-499.92676,2401.294643366787,26.170742
34558.99564146413,3.6848462,-499.98584,2401.433526561384,25.996752
34559.99564151163,3.6848462,-499.90707,2401.572409208699,26.265644
34560.99564155913,3.6848068,-499.94644,2401.711291725111,26.020479
34561.99564160663,3.6847675,-500.02524,2401.850174350538,26.06793
34562.99564165412,3.6848068,-499.96613,2401.989058529853,25.933483
34563.99564170162,3.6847675,-500.04495,2402.127941199056,25.909758
34564.99564174912,3.6847675,-499.92676,2402.266823364939,25.996752
34565.99564179662,3.6846886,-499.98584,2402.405705958374,26.107471
34566.99564184411,3.6846492,-500.08429,2402.544587730852,25.806944
34567.99564189161,3.6846099,-499.98584,2402.683471111436,26.091656
34568.99564193911,3.6846492,-500.06464,2402.822354207326,26.321005
34569.99564198661,3.6845706,-499.98584,2402.96123859516,26.083746
34570.9956420341,3.6845312,-500.02524,2403.100123661112,26.012569
34571.9956420816,3.6845312,-499.92676,2403.239007851277,25.988844
34572.9956421291,3.6844523,-500.02524,2403.377890411295,25.917665
34573.9956421766,3.6844523,-499.96613,2403.516774995595,25.917665
34574.99564222409,3.6844523,-499.98584,2403.655658627899,26.178652
34575.99564227159,3.6844523,-499.94644,2403.794541723907,26.07584
34576.99564231909,3.6843343,-499.92676,2403.93342622113,26.06793
34577.99564236659,3.6842949,-500.04495,2404.072308398288,26.06002
34578.99564241408,3.6843343,-499.98584,2404.211190925618,25.965118
34579.99564246158,3.6842554,-500.00555,2404.350074645745,26.123291
34580.99564250908,3.6842949,-500.00555,2404.488958770535,25.909758
34581.99564255658,3.6842554,-499.98584,2404.627842971957,26.06002
34582.99564260407,3.6841767,-500.08429,2404.766726899688,26.083746
34583.99564265157,3.6840191,-499.94644,2404.905609864946,26.028385
34584.99564269907,3.6842554,-499.84796,2405.044493223914,26.131197
34585.99564274657,3.684098,-499.98584,2405.18337499607,26.083746
34586.99564279406,3.684098,-500.00555,2405.322257183824,26.194468
34587.99564284156,3.6841767,-500.04495,2405.461141013136,26.170742
34588.99564288906,3.6839797,-500.06464,2405.600024437649,26.06793
34589.99564293656,3.6840191,-500.04495,2405.738907555342,25.838579
34590.99564298405,3.6839797,-499.92676,2405.877790727966,26.083746
34591.99564303155,3.6839011,-499.92676,2406.016673550486,26.00466
34592.99564307905,3.6839404,-500.00555,2406.155557741177,26.162832
34593.99564312655,3.6839797,-500.00555,2406.294441395386,26.249828
34594.99564317404,3.6839011,-499.98584,2406.433324392907,25.814854
34595.99564322154,3.6839797,-500.00555,2406.572208418956,26.147017
34596.99564326904,3.6837435,-499.92676,2406.711090760095,25.933483
34597.99564331654,3.6838617,-499.98584,2406.84997544283,25.806944
34598.99564336403,3.6837828,-499.96613,2406.988858506287,25.965118
34599.99564341153,3.6837435,-499.94644,2407.127742105886,26.194468
34600.99564345903,3.6839011,-500.08429,2407.266625891218,26.178652
34601.99564350653,3.6837828,-499.94644,2407.405508462155,25.988844
34602.99564355402,3.6837041,-500.04495,2407.544391591054,25.838579
34603.99564360152,3.6836255,-500.06464,2407.683275070109,25.996752
34604.99564364902,3.6837828,-499.92676,2407.822159030849,25.806944
34605.99564369651,3.6836255,-500.02524,2407.961043352613,25.870214
34606.99564374401,3.6836648,-500.08429,2408.099927936743,25.965118
34607.99564379151,3.6835859,-499.92676,2408.238812302232,25.988844
34608.99564383901,3.6834679,-500.00555,2408.377695409396,26.07584
34609.9956438865,3.6835072,-499.94644,2408.516578713263,26.00466
34610.995643934,3.6834679,-499.98584,2408.655462039272,25.838579
34611.9956439815,3.6834679,-499.92676,2408.794345310841,26.020479
34612.995644029,3.6833496,-499.92676,2408.933230518801,25.901848
34613.99564407649,3.6835465,-499.98584,2409.072115267184,25.980934
34614.99564412399,3.6834679,-499.96613,2409.210998243309,25.88603
34615.99564417149,3.6832316,-499.94644,2409.349882718407,26.091656
34616.99564421899,3.6832709,-499.98584,2409.488767521721,25.917665
34617.99564426648,3.6832316,-499.84796,2409.627651569929,25.957209
34618.99564431398,3.6833496,-500.06464,2409.766537029778,25.854397
34619.99564436148,3.6833103,-499.94644,2409.905420913699,26.07584
34620.99564440898,3.6831923,-499.94644,2410.044302948611,25.806944
34621.99564445647,3.6832316,-500.02524,2410.183186099483,25.965118
34622.99564450397,3.6831527,-500.02524,2410.322070793256,26.036295
34623.99564455147,3.6831527,-500.02524,2410.460954874372,25.988844
34624.99564459897,3.6831133,-500.00555,2410.599838288051,26.107471
34625.99564464646,3.6829953,-500.02524,2410.738722489253,25.933483
34626.99564469396,3.683074,-499.92676,2410.877607926875,25.925573
34627.99564474146,3.683074,-500.06464,2411.016492051614,26.028385
34628.99564478896,3.6830347,-500.08429,2411.155376012389,25.854397
34629.99564483645,3.6828771,-500.06464,2411.294260279323,25.965118
34630.99564488395,3.6829164,-500.00555,2411.433143178408,26.036295
34631.99564493145,3.6828377,-499.98584,2411.572026350998,26.00466
34632.99564497895,3.6828771,-500.00555,2411.71090896566,25.957209
34633.99564502644,3.6826801,-499.94644,2411.849793506506,25.925573
34634.99564507394,3.6828377,-499.96613,2411.988676613772,25.89394
34635.99564512144,3.6828377,-499.96613,2412.127561023036,26.06793
34636.99564516894,3.6827197,-499.94644,2412.266444414692,26.052111
34637.99564521643,3.6827197,-499.94644,2412.405328232966,26.083746
34638.99564526393,3.6826408,-499.96613,2412.54420990672,26.036295
34639.99564531143,3.6827197,-499.98584,2412.683092893272,25.696222
34640.99564535893,3.6826801,-500.04495,2412.821976547277,25.88603
34641.99564540642,3.6824832,-499.98584,2412.960859490409,26.273554
34642.99564545392,3.6826408,-499.92676,2413.099741678367,26.123291
34643.99564550142,3.6826801,-500.00555,2413.238624916977,26.091656
34644.99564554892,3.6824832,-500.08429,2413.377509512331,25.941391
34645.99564559641,3.6825228,-500.08429,2413.516392882201,26.00466
34646.99564564391,3.6824832,-500.06464,2413.655276733672,26.091656
34647.99564569141,3.6824439,-499.98584,2413.794159512534,25.988844
34648.99564573891,3.6826015,-499.82828,2413.933042543083,25.925573
34649.9956457864,3.6825228,-500.00555,2414.071926207939,25.988844
34650.9956458339,3.6824439,-500.04495,2414.210810179886,25.917665
34651.9956458814,3.6823652,-500.02524,2414.349693954419,26.07584
34652.9956459289,3.6822865,-499.94644,2414.488578177679,26.099566
34653.99564597639,3.6823652,-499.94644,2414.627461613127,26.234009
34654.99564602389,3.6822469,-499.94644,2414.766342794276,26.147017
34655.99564607139,3.6822469,-500.08429,2414.90522722531,26.131197
34656.99564611888,3.6822469,-499.92676,2415.044111711105,25.941391
34657.99564616638,3.6822076,-499.98584,2415.182994489917,26.249828
34658.99564621388,3.6822076,-499.98584,2415.321877487676,26.131197
34659.99564626138,3.6822469,-499.86768,2415.460761569097,25.88603
34660.99564630887,3.6821682,-500.04495,2415.599645650111,26.020479
34661.99564635637,3.6821682,-500.00555,2415.738530322047,25.980934
34662.99564640387,3.6820107,-499.90707,2415.877414600103,25.870214
34663.99564645137,3.6820107,-500.04495,2416.016298396778,26.091656
34664.99564649886,3.6819713,-499.88736,2416.15518184284,25.767403
34665.99564654636,3.6820502,-499.94644,2416.294065103084,26.036295
34666.99564659386,3.6819713,-500.02524,2416.432949577995,25.949299
34667.99564664136,3.6820107,-499.96613,2416.571834096733,26.241919
34668.99564668885,3.6819713,-499.94644,2416.710717368014,26.06793
34669.99564673635,3.681814,-500.02524,2416.849600693989,25.854397
34670.99564678385,3.681932,-499.94644,2416.988484687604,25.775309
34671.99564683135,3.6818926,-500.00555,2417.127368298088,25.917665
34672.99564687884,3.6817744,-499.92676,2417.266251645764,26.020479
34673.99564692634,3.681814,-499.92676,2417.405134391618,26.036295
34674.99564697384,3.681735,-499.96613,2417.544016393283,26.131197
34675.99564702134,3.6816957,-500.00555,2417.682898427957,26.099566
34676.99564706883,3.681735,-499.94644,2417.821781851996,26.044205
34677.99564711633,3.6816564,-500.06464,2417.960664346282,26.052111
34678.99564716383,3.6816957,-500.02524,2418.099547223445,25.901848
34679.99564721133,3.6815381,-499.98584,2418.238430757296,26.052111
34680.99564725882,3.6815774,-499.96613,2418.377315669795,26.091656
34681.99564730632,3.6814988,-499.94644,2418.516198886196,26.107471
34682.99564735382,3.6814988,-499.98584,2418.65508153363,26.162832
34683.99564740132,3.6815774,-500.12369,2418.79396387448,25.751583
34684.99564744881,3.6814988,-499.92676,2418.932845646687,26.107471
34685.99564749631,3.6814988,-499.92676,2419.071727965921,26.052111
34686.99564754381,3.6814594,-499.90707,2419.210610482282,26.305189
34687.99564759131,3.6813018,-499.96613,2419.349493786335,26.139107
34688.9956476388,3.6813412,-499.90707,2419.488376740097,26.147017
34689.9956476863,3.6813412,-499.96613,2419.627260437794,26.170742
34690.9956477338,3.6812625,-499.98584,2419.766144989151,25.988844
34691.9956477813,3.6813412,-500.00555,2419.905028096196,26.012569
34692.99564782879,3.6812625,-499.80859,2420.043910721793,26.115381
34693.99564787629,3.6812625,-500.04495,2420.182795262402,26.115381
34694.99564792379,3.6812625,-500.10403,2420.321677691211,25.870214
34695.99564797129,3.6812232,-499.92676,2420.460559922979,25.996752
34696.99564801878,3.6811838,-499.96613,2420.599442603202,25.870214
34697.99564806628,3.6812232,-499.94644,2420.738325557134,26.012569
34698.99564811378,3.6811445,-499.94644,2420.877208324875,26.139107
34699.99564816128,3.6810262,-499.96613,2421.01609203393,25.901848
34700.99564820877,3.6811049,-500.06464,2421.154975742918,26.107471
34701.99564825627,3.6809869,-499.98584,2421.293859462519,26.012569
34702.99564830377,3.6810262,-500.00555,2421.432742296042,26.07584
34703.99564835127,3.6809869,-499.92676,2421.571625468836,25.973026
34704.99564839876,3.6809869,-500.04495,2421.710508871377,25.996752
34705.99564844626,3.6807899,-499.90707,2421.849391332755,25.89394
34706.99564849376,3.6808686,-500.04495,2421.988273444334,25.901848
34707.99564854125,3.6807899,-499.96613,2422.127155938807,25.988844
34708.99564858875,3.680908,-499.98584,2422.266037010618,26.052111
34709.99564863625,3.680908,-499.96613,2422.404919592524,26.139107
34710.99564868375,3.6808686,-499.88736,2422.543801681774,26.091656
34711.99564873124,3.6807506,-499.92676,2422.682683267908,26.036295
34712.99564877874,3.6808293,-500.02524,2422.821566309206,25.957209
34713.99564882624,3.6807506,-499.88736,2422.960448978765,26.328915
34714.99564887374,3.6807899,-499.94644,2423.099332184552,26.154922
34715.99564892123,3.6808293,-500.02524,2423.238215258842,26.020479
34716.99564896873,3.6806717,-499.98584,2423.377097698536,26.044205
34717.99564901623,3.6806324,-499.98584,2423.515980291157,26.115381
34718.99564906373,3.680593,-499.90707,2423.654863934667,26.083746
34719.99564911122,3.6805537,-500.00555,2423.793747731495,26.00466
34720.99564915872,3.6805537,-499.96613,2423.932629722801,26.147017
34721.99564920622,3.6805537,-499.94644,2424.071512162563,25.799036
34722.99564925372,3.6804354,-499.94644,2424.210394295656,25.988844
34723.99564930121,3.6804354,-500.02524,2424.349276603819,26.099566
34724.99564934871,3.6804354,-500.10403,2424.488159393567,25.878122
34725.99564939621,3.6803961,-499.98584,2424.627040695006,26.147017
34726.99564944371,3.6802781,-499.94644,2424.765922674919,26.099566
34727.9956494912,3.6803961,-500.08429,2424.904804829816,25.925573
34728.9956495387,3.6803174,-499.94644,2425.043687685312,26.06002
34729.9956495862,3.6803961,-500.04495,2425.182571109672,25.949299
34730.9956496337,3.6802781,-500.02524,2425.321453111557,26.091656
