SOC,OCV
0.01641864338773069,2.7933006
0.016447302614915338,2.7935369
0.0164759616795076,2.7939308
0.016504620610867216,2.7942457
0.016533279429327807,2.7946002
0.01656193830197783,2.7949152
0.016590597468150836,2.7952697
0.01661925667725883,2.7956243
0.01664791554314926,2.7959785
0.016676574781589237,2.7962542
0.01670523425709558,2.796648
0.01673389340523368,2.7968843
0.01676255228009127,2.7972782
0.01679121147108331,2.7976327
0.01681987069370261,2.7979476
0.016848529823802028,2.7983415
0.01687718896288215,2.7988141
0.016905847980065225,2.7989321
0.01693450707173283,2.7994046
0.01696316612729165,2.7997198
0.01699182483507844,2.8000348
0.01702048396061573,2.8003106
0.017049143119959753,2.8006649
0.01707780213258059,2.8010194
0.017106461312321186,2.8014131
0.017135120094655565,2.8016496
0.017163779066679097,2.8020825
0.017192438237435326,2.8023188
0.017221097333623314,2.8027127
0.017249756332690658,2.8029096
0.017278415670545666,2.8033428
0.01730707493386363,2.8036578
0.01733573439582714,2.803973
0.017364393492007912,2.8042486
0.017393052843329038,2.8047605
0.01742171182889185,2.8049574
0.017450370873062893,2.8053906
0.01747903004822038,2.8057451
0.017507689397330495,2.8059421
0.017536348595113327,2.8062963
0.017565007438413938,2.8066509
0.017593666238814976,2.8068871
0.017622325438871767,2.8074384
0.017650984623118426,2.8076746
0.017679643755383445,2.8078322
0.017708302786077934,2.8083048
0.017736961828058728,2.8086987
0.017765621125197417,2.8089349
0.017794280067790824,2.8092105
0.017822939360402468,2.8095257
0.017851598508537014,2.80988
0.017880257688214773,2.8102345
0.017908916666997454,2.8105495
0.017937575869293343,2.8107464
0.017966234857098806,2.8111796
0.017994893876482454,2.8114946
0.018023552992958658,2.8117309
0.018052211949217356,2.8122823
0.018080870876021615,2.812361
0.01810953015737471,2.8127155
0.01813818942072798,2.8131881
0.01816684854854278,2.813385
0.018195507610808348,2.8137393
0.018224166792756624,2.8139758
0.01825282628407654,2.8143301
0.018281485615088466,2.8146846
0.018310145022897517,2.8149996
0.018338804186841973,2.8151965
0.018367463233290637,2.8155115
0.018396122297865247,2.8159053
0.01842478136472092,2.8162599
0.018453440427070422,2.8164172
0.018482099751400027,2.8166931
0.018510758897194002,2.8170867
0.0185394179573255,2.8174019
0.01856807696319762,2.8177168
0.018596736386774837,2.8179924
0.018625395374583853,2.8184257
0.01865405438051193,2.8187015
0.018682713239660864,2.8190165
0.01871137236520859,2.8193314
0.018740031752635167,2.8195677
0.018768690839842117,2.8199222
